case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-TR-00244,Kelantan,Agriculture,Urban,Freehold,4660,2703,18,1480000,222000,8000,1710000
CASE-2026-TR-00245,Perak,Building,Urban,Leasehold,1660,560,17,1776000,266400,8000,2050400
CASE-2026-TR-00246,Johor,Building,Suburban,Freehold,844,432,38,1300000,195000,8000,1503000
CASE-2026-TR-00247,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2122,1987,18,9264000,1389600,8000,10661600
CASE-2026-TR-00248,Perak,Agriculture,Rural,Leasehold,9084,4609,32,1600000,240000,8000,1848000
CASE-2026-TR-00249,Pulau Pinang,Industry,Suburban,Leasehold,20151,15794,22,39792000,5968800,8000,45768800
CASE-2026-TR-00250,Melaka,Building,Urban,Freehold,845,523,30,1871000,280600,8000,2159600
CASE-2026-TR-00251,Melaka,Building,Urban,Freehold,174,120,15,460000,69000,8000,537000
CASE-2026-TR-00252,Selangor,Building,Rural,Freehold,951,289,4,956000,143400,8000,1107400
CASE-2026-TR-00253,Selangor,Agriculture,Rural,Freehold,7242,5853,1,3653000,548000,8000,4209000
CASE-2026-TR-00254,Johor,Building,Urban,Freehold,2308,918,34,3565000,534800,8000,4107800
CASE-2026-TR-00255,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,2518,1597,30,6412000,961800,8000,7381800
CASE-2026-TR-00256,Johor,Building,Rural,Leasehold,1619,919,36,2043000,306400,8000,2357400
CASE-2026-TR-00257,Selangor,Building,Rural,Freehold,1195,769,4,2600000,390000,8000,2998000
CASE-2026-TR-00258,Melaka,Building,Urban,Freehold,1248,549,15,2019000,302800,8000,2329800
CASE-2026-TR-00259,Pulau Pinang,Building,Rural,Malay Reserve,1949,492,5,1404000,210600,8000,1622600
CASE-2026-TR-00260,Terengganu,Industry,Suburban,Freehold,11380,6209,6,14549000,2182400,8000,16739400
CASE-2026-TR-00261,Pulau Pinang,Building,Urban,Freehold,2829,2045,23,8161000,1224200,8000,9393200
CASE-2026-TR-00262,Johor,Industry,Suburban,Leasehold,6832,2211,19,5688000,853200,8000,6549200
CASE-2026-TR-00263,Pahang,Building,Rural,Leasehold,1669,661,14,1419000,212800,8000,1639800
CASE-2026-TR-00264,Pulau Pinang,Building,Suburban,Leasehold,798,566,11,2137000,320600,8000,2465600
CASE-2026-TR-00265,Johor,Industry,Urban,Leasehold,15609,11955,6,32718000,4907700,8000,37633700
CASE-2026-TR-00266,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,9480,7359,9,6606000,990900,8000,7604900
CASE-2026-TR-00267,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,547,295,25,934000,140100,8000,1082100
CASE-2026-TR-00268,Selangor,Agriculture,Rural,Freehold,17193,11592,19,6430000,964500,8000,7402500
CASE-2026-TR-00269,Terengganu,Agriculture,Suburban,Freehold,18093,8275,36,3548000,532200,8000,4088200
CASE-2026-TR-00270,Pulau Pinang,Agriculture,Urban,Freehold,15839,9466,35,8407000,1261000,8000,9676000
CASE-2026-TR-00271,Selangor,Agriculture,Suburban,Leasehold,13308,6369,3,5051000,757600,8000,5816600
CASE-2026-TR-00272,Perak,Building,Urban,Freehold,665,612,9,2015000,302200,8000,2325200
CASE-2026-TR-00273,Pulau Pinang,Agriculture,Suburban,Leasehold,15401,5191,25,3607000,541000,8000,4156000
CASE-2026-TR-00274,Kedah,Building,Suburban,Leasehold,2761,1342,31,3255000,488200,8000,3751200
CASE-2026-TR-00275,Kedah,Building,Rural,Malay Reserve,2212,1101,21,2392000,358800,8000,2758800
CASE-2026-TR-00276,Perak,Building,Suburban,Freehold,2717,1077,33,2859000,428800,8000,3295800
CASE-2026-TR-00277,Selangor,Building,Urban,Freehold,1425,1348,26,5203000,780400,8000,5991400
CASE-2026-TR-00278,Kedah,Agriculture,Urban,Leasehold,2619,1976,33,976000,146400,8000,1130400
CASE-2026-TR-00279,Selangor,Agriculture,Urban,Leasehold,14474,12623,21,9963000,1494400,8000,11465400
CASE-2026-TR-00280,Pahang,Building,Suburban,Freehold,1901,1550,2,4641000,696200,8000,5345200
CASE-2026-TR-00281,Pahang,Agriculture,Rural,Malay Reserve,4787,1925,26,717000,107600,8000,832600
CASE-2026-TR-00282,Sarawak,Agriculture,Urban,Freehold,9778,8464,26,4950000,742500,8000,5700500
CASE-2026-TR-00283,Terengganu,Building,Rural,Leasehold,1577,506,10,1278000,191700,8000,1477700
CASE-2026-TR-00284,Kelantan,Building,Suburban,Leasehold,1096,601,12,1500000,225000,8000,1733000
CASE-2026-TR-00285,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2329,1924,20,5894000,884100,8000,6786100
CASE-2026-TR-00286,Negeri Sembilan,Agriculture,Rural,Freehold,18654,15215,0,7380000,1107000,8000,8495000
CASE-2026-TR-00287,Selangor,Building,Suburban,Freehold,439,378,23,1329000,199400,8000,1536400
CASE-2026-TR-00288,Pulau Pinang,Building,Suburban,Leasehold,849,522,37,1596000,239400,8000,1843400
CASE-2026-TR-00289,Johor,Agriculture,Urban,Leasehold,14707,10579,4,6995000,1049200,8000,8052200
CASE-2026-TR-00290,Johor,Industry,Urban,Freehold,21195,19910,22,51487000,7723000,8000,59218000
CASE-2026-TR-00291,Pulau Pinang,Agriculture,Suburban,Leasehold,14541,8850,10,5935000,890200,8000,6833200
CASE-2026-TR-00292,Sarawak,Building,Urban,Freehold,2950,1798,25,5902000,885300,8000,6795300
CASE-2026-TR-00293,Kedah,Building,Urban,Leasehold,1156,851,39,2025000,303800,8000,2336800
CASE-2026-TR-00294,Selangor,Agriculture,Urban,Freehold,10752,7622,0,6411000,961600,8000,7380600
CASE-2026-TR-00295,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,2685,2170,33,8079000,1211800,8000,9298800
CASE-2026-TR-00296,Selangor,Industry,Suburban,Leasehold,11578,6376,5,19760000,2964000,8000,22732000
CASE-2026-TR-00297,Pulau Pinang,Agriculture,Urban,Freehold,3481,2666,30,2087000,313000,8000,2408000
CASE-2026-TR-00298,Selangor,Building,Urban,Leasehold,600,507,19,1892000,283800,8000,2183800
CASE-2026-TR-00299,Johor,Agriculture,Urban,Freehold,18523,11760,32,8436000,1265400,8000,9709400
CASE-2026-TR-00300,Negeri Sembilan,Agriculture,Urban,Malay Reserve,14253,6581,3,4141000,621200,8000,4770200
CASE-2026-TR-00301,Selangor,Building,Suburban,Malay Reserve,2601,1156,18,4400000,660000,8000,5068000
CASE-2026-TR-00302,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,1585,844,5,4153000,623000,8000,4784000
CASE-2026-TR-00303,Johor,Building,Suburban,Leasehold,1976,865,24,2900000,435000,8000,3343000
CASE-2026-TR-00304,Johor,Agriculture,Rural,Leasehold,15237,10468,18,5306000,795900,8000,6109900
CASE-2026-TR-00305,Sabah,Agriculture,Urban,Freehold,9619,8298,25,4745000,711800,8000,5464800
CASE-2026-TR-00306,Johor,Agriculture,Suburban,Malay Reserve,15318,5777,35,3381000,507200,8000,3896200
CASE-2026-TR-00307,Selangor,Building,Urban,Leasehold,991,253,35,1061000,159200,8000,1228200
CASE-2026-TR-00308,Selangor,Building,Suburban,Freehold,1421,583,20,2161000,324200,8000,2493200
CASE-2026-TR-00309,Kelantan,Building,Suburban,Leasehold,1779,1629,10,3768000,565200,8000,4341200
CASE-2026-TR-00310,Selangor,Building,Urban,Freehold,1164,892,8,4047000,607000,8000,4662000
CASE-2026-TR-00311,Pulau Pinang,Agriculture,Urban,Leasehold,14855,11158,1,8743000,1311400,8000,10062400
CASE-2026-TR-00312,Perak,Industry,Suburban,Leasehold,15427,8385,22,15509000,2326400,8000,17843400
CASE-2026-TR-00313,Pahang,Agriculture,Suburban,Freehold,5278,2093,2,1136000,170400,8000,1314400
CASE-2026-TR-00314,Kedah,Agriculture,Urban,Freehold,18625,15220,19,8212000,1231800,8000,9451800
CASE-2026-TR-00315,Melaka,Agriculture,Suburban,Leasehold,5927,4460,31,2312000,346800,8000,2666800
CASE-2026-TR-00316,Melaka,Agriculture,Urban,Freehold,8972,4260,34,2832000,424800,8000,3264800
CASE-2026-TR-00317,Negeri Sembilan,Building,Suburban,Freehold,2923,1336,37,3264000,489600,8000,3761600
CASE-2026-TR-00318,Perak,Building,Suburban,Freehold,634,483,18,1162000,174300,8000,1344300
CASE-2026-TR-00319,Selangor,Agriculture,Rural,Freehold,16318,4466,35,2613000,392000,8000,3013000
CASE-2026-TR-00320,Melaka,Agriculture,Urban,Malay Reserve,5453,4754,7,2700000,405000,8000,3113000
CASE-2026-TR-00321,Selangor,Building,Suburban,Leasehold,2098,1258,13,4757000,713600,8000,5478600
CASE-2026-TR-00322,Sabah,Agriculture,Urban,Freehold,17641,9854,12,6090000,913500,8000,7011500
CASE-2026-TR-00323,Perak,Building,Urban,Leasehold,400,232,15,676000,101400,8000,785400
CASE-2026-TR-00324,Selangor,Building,Suburban,Freehold,654,563,7,2009000,301400,8000,2318400
CASE-2026-TR-00325,Pahang,Industry,Rural,Leasehold,19991,7907,8,14698000,2204700,8000,16910700
CASE-2026-TR-00326,Johor,Agriculture,Suburban,Freehold,17169,9603,14,6311000,946600,8000,7265600
CASE-2026-TR-00327,Johor,Building,Suburban,Leasehold,2771,1419,11,5334000,800100,8000,6142100
CASE-2026-TR-00328,Johor,Building,Rural,Leasehold,868,246,36,650000,97500,8000,755500
CASE-2026-TR-00329,Selangor,Agriculture,Suburban,Leasehold,10235,7364,6,4846000,726900,8000,5580900
CASE-2026-TR-00330,Melaka,Building,Suburban,Freehold,1007,878,37,2097000,314600,8000,2419600
CASE-2026-TR-00331,Selangor,Building,Urban,Freehold,1998,837,2,4278000,641700,8000,4927700
CASE-2026-TR-00332,Johor,Agriculture,Suburban,Freehold,2857,1472,31,968000,145200,8000,1121200
CASE-2026-TR-00333,Selangor,Building,Urban,Leasehold,2165,830,13,4119000,617800,8000,4744800
CASE-2026-TR-00334,Wilayah Persekutuan Labuan,Building,Suburban,Freehold,2537,1288,28,3356000,503400,8000,3867400
CASE-2026-TR-00335,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1987,1424,6,5030000,754500,8000,5792500
CASE-2026-TR-00336,Perak,Agriculture,Suburban,Freehold,17623,6596,37,3300000,495000,8000,3803000
CASE-2026-TR-00337,Selangor,Industry,Rural,Freehold,14986,9738,16,21954000,3293100,8000,25255100
CASE-2026-TR-00338,Selangor,Agriculture,Suburban,Freehold,8644,3132,37,2509000,376400,8000,2893400
CASE-2026-TR-00339,Kedah,Agriculture,Suburban,Freehold,15519,7610,9,3880000,582000,8000,4470000
CASE-2026-TR-00340,Selangor,Building,Urban,Malay Reserve,2408,2065,11,7688000,1153200,8000,8849200
CASE-2026-TR-00341,Wilayah Persekutuan Putrajaya,Building,Rural,Leasehold,1286,736,38,1814000,272100,8000,2094100
CASE-2026-TR-00342,Selangor,Industry,Urban,Leasehold,4716,1358,25,4245000,636800,8000,4889800
CASE-2026-TR-00343,Pulau Pinang,Building,Urban,Leasehold,1899,1245,17,5029000,754400,8000,5791400
CASE-2026-TR-00344,Selangor,Industry,Rural,Freehold,3690,2573,26,5434000,815100,8000,6257100
CASE-2026-TR-00345,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2109,1404,20,5515000,827200,8000,6350200
CASE-2026-TR-00346,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,2716,1632,27,4989000,748400,8000,5745400
CASE-2026-TR-00347,Perak,Agriculture,Rural,Leasehold,16715,4127,11,1821000,273200,8000,2102200
CASE-2026-TR-00348,Kelantan,Building,Urban,Freehold,2925,938,15,3040000,456000,8000,3504000
CASE-2026-TR-00349,Selangor,Agriculture,Urban,Freehold,2861,613,9,595000,89200,8000,692200
CASE-2026-TR-00350,Kelantan,Agriculture,Rural,Freehold,8079,2048,23,718000,107700,8000,833700
CASE-2026-TR-00351,Pulau Pinang,Agriculture,Rural,Leasehold,14773,11026,23,5266000,789900,8000,6063900
CASE-2026-TR-00352,Perak,Building,Urban,Freehold,2303,1030,34,3251000,487600,8000,3746600
CASE-2026-TR-00353,Selangor,Agriculture,Rural,Malay Reserve,9692,8651,8,4108000,616200,8000,4732200
CASE-2026-TR-00354,Selangor,Building,Suburban,Leasehold,2641,1328,35,4624000,693600,8000,5325600
CASE-2026-TR-00355,Pulau Pinang,Building,Rural,Leasehold,2182,813,19,2565000,384800,8000,2957800
CASE-2026-TR-00356,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2683,918,28,3122000,468300,8000,3598300
CASE-2026-TR-00357,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2444,1588,6,7056000,1058400,8000,8122400
CASE-2026-TR-00358,Pulau Pinang,Building,Rural,Freehold,457,329,31,899000,134800,8000,1041800
CASE-2026-TR-00359,Johor,Building,Rural,Freehold,425,218,17,603000,90400,8000,701400
CASE-2026-TR-00360,Perlis,Agriculture,Rural,Leasehold,13949,8745,25,3366000,504900,8000,3878900
CASE-2026-TR-00361,Selangor,Building,Suburban,Leasehold,162,127,29,440000,66000,8000,514000
CASE-2026-TR-00362,Johor,Agriculture,Suburban,Leasehold,18526,15514,9,8209000,1231400,8000,9448400
CASE-2026-TR-00363,Terengganu,Industry,Rural,Freehold,10259,2744,34,4305000,645800,8000,4958800
CASE-2026-TR-00364,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Leasehold,4303,1677,11,5979000,896800,8000,6883800
CASE-2026-TR-00365,Terengganu,Industry,Rural,Leasehold,13629,4038,8,6972000,1045800,8000,8025800
CASE-2026-TR-00366,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Leasehold,5763,3850,6,11872000,1780800,8000,13660800
CASE-2026-TR-00367,Melaka,Industry,Urban,Leasehold,1307,947,17,2289000,343400,8000,2640400
CASE-2026-TR-00368,Perak,Agriculture,Urban,Malay Reserve,12848,10982,7,5183000,777400,8000,5968400
CASE-2026-TR-00369,Kelantan,Agriculture,Suburban,Malay Reserve,11590,10172,24,3683000,552400,8000,4243400
CASE-2026-TR-00370,Melaka,Agriculture,Urban,Freehold,12703,9513,34,5291000,793600,8000,6092600
CASE-2026-TR-00371,Wilayah Persekutuan Kuala Lumpur,Industry,Rural,Freehold,21566,9903,1,30795000,4619200,8000,35422200
CASE-2026-TR-00372,Terengganu,Agriculture,Rural,Leasehold,4044,2313,37,812000,121800,8000,941800
CASE-2026-TR-00373,Sarawak,Agriculture,Suburban,Leasehold,4672,1082,22,654000,98100,8000,760100
CASE-2026-TR-00374,Selangor,Agriculture,Rural,Leasehold,9347,1940,10,1246000,186900,8000,1440900
CASE-2026-TR-00375,Johor,Agriculture,Rural,Leasehold,18968,15686,1,7270000,1090500,8000,8368500
CASE-2026-TR-00376,Johor,Building,Urban,Malay Reserve,2132,1370,28,4351000,652600,8000,5011600
CASE-2026-TR-00377,Negeri Sembilan,Agriculture,Urban,Freehold,11803,6686,21,3983000,597400,8000,4588400
CASE-2026-TR-00378,Negeri Sembilan,Building,Rural,Freehold,827,725,16,1762000,264300,8000,2034300
CASE-2026-TR-00379,Johor,Building,Suburban,Freehold,2971,1919,14,7049000,1057400,8000,8114400
CASE-2026-TR-00380,Perak,Industry,Urban,Freehold,14269,4332,23,8888000,1333200,8000,10229200
CASE-2026-TR-00381,Kedah,Industry,Suburban,Freehold,7928,7132,14,13495000,2024200,8000,15527200
CASE-2026-TR-00382,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,11890,5733,39,4685000,702800,8000,5395800
CASE-2026-TR-00383,Pulau Pinang,Agriculture,Suburban,Freehold,16062,6450,39,4523000,678400,8000,5209400
CASE-2026-TR-00384,Kedah,Building,Rural,Leasehold,907,428,15,1117000,167600,8000,1292600
CASE-2026-TR-00385,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,2995,2326,18,7217000,1082600,8000,8307600
CASE-2026-TR-00386,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,3657,1338,3,1069000,160400,8000,1237400
CASE-2026-TR-00387,Pulau Pinang,Industry,Urban,Leasehold,10221,4882,3,16989000,2548400,8000,19545400
CASE-2026-TR-00388,Kelantan,Building,Urban,Freehold,2651,1480,1,5076000,761400,8000,5845400
CASE-2026-TR-00389,Selangor,Agriculture,Suburban,Freehold,3814,938,4,766000,114900,8000,888900
CASE-2026-TR-00390,Kedah,Building,Suburban,Freehold,867,656,30,1603000,240400,8000,1851400
CASE-2026-TR-00391,Kedah,Agriculture,Urban,Freehold,8548,7383,6,3838000,575700,8000,4421700
CASE-2026-TR-00392,Johor,Agriculture,Suburban,Freehold,19396,13806,15,8702000,1305300,8000,10015300
CASE-2026-TR-00393,Pulau Pinang,Industry,Urban,Leasehold,7785,2283,27,7066000,1059900,8000,8133900
CASE-2026-TR-00394,Pulau Pinang,Building,Urban,Freehold,1939,706,17,3074000,461100,8000,3543100
CASE-2026-TR-00395,Terengganu,Agriculture,Urban,Leasehold,19353,12849,36,6661000,999200,8000,7668200
CASE-2026-TR-00396,Kelantan,Agriculture,Urban,Freehold,15971,11399,35,5296000,794400,8000,6098400
CASE-2026-TR-00397,Pulau Pinang,Building,Urban,Leasehold,979,913,36,3013000,452000,8000,3473000
CASE-2026-TR-00398,Perak,Building,Urban,Leasehold,2638,920,32,2511000,376600,8000,2895600
CASE-2026-TR-00399,Pahang,Agriculture,Suburban,Freehold,8792,2719,6,1399000,209800,8000,1616800
CASE-2026-TR-00400,Pulau Pinang,Industry,Suburban,Freehold,1287,879,10,2474000,371100,8000,2853100
CASE-2026-TR-00401,Kelantan,Building,Rural,Leasehold,2326,791,21,1462000,219300,8000,1689300
CASE-2026-TR-00402,Selangor,Building,Urban,Malay Reserve,1281,374,11,1748000,262200,8000,2018200
CASE-2026-TR-00403,Selangor,Building,Suburban,Freehold,805,204,30,767000,115000,8000,890000
CASE-2026-TR-00404,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1547,623,37,2649000,397400,8000,3054400
CASE-2026-TR-00405,Johor,Agriculture,Rural,Freehold,13864,11787,39,5089000,763400,8000,5860400
CASE-2026-TR-00406,Terengganu,Building,Suburban,Freehold,1608,1018,24,2736000,410400,8000,3154400
CASE-2026-TR-00407,Selangor,Agriculture,Suburban,Freehold,15158,8339,9,6642000,996300,8000,7646300
CASE-2026-TR-00408,Terengganu,Building,Urban,Leasehold,1858,846,14,2799000,419800,8000,3226800
CASE-2026-TR-00409,Selangor,Building,Suburban,Freehold,812,203,16,960000,144000,8000,1112000
CASE-2026-TR-00410,Johor,Agriculture,Suburban,Freehold,9148,7191,6,4754000,713100,8000,5475100
CASE-2026-TR-00411,Pulau Pinang,Building,Urban,Freehold,765,345,14,1485000,222800,8000,1715800
CASE-2026-TR-00412,Melaka,Building,Urban,Leasehold,1085,950,20,2833000,425000,8000,3266000
CASE-2026-TR-00413,Pahang,Agriculture,Suburban,Freehold,17960,8493,0,3891000,583600,8000,4482600
CASE-2026-TR-00414,Terengganu,Building,Rural,Freehold,2390,1132,1,3198000,479700,8000,3685700
CASE-2026-TR-00415,Kedah,Agriculture,Suburban,Leasehold,7594,2154,19,1171000,175600,8000,1354600
CASE-2026-TR-00416,Selangor,Agriculture,Suburban,Freehold,8331,6142,27,4401000,660200,8000,5069200
CASE-2026-TR-00417,Johor,Agriculture,Rural,Leasehold,14182,8649,27,3983000,597400,8000,4588400
CASE-2026-TR-00418,Johor,Industry,Urban,Freehold,20041,11998,6,36030000,5404500,8000,41442500
CASE-2026-TR-00419,Selangor,Building,Suburban,Freehold,525,158,39,625000,93800,8000,726800
CASE-2026-TR-00420,Negeri Sembilan,Agriculture,Rural,Leasehold,2599,2201,12,882000,132300,8000,1022300
CASE-2026-TR-00421,Pahang,Building,Suburban,Leasehold,2720,1384,23,3458000,518700,8000,3984700
CASE-2026-TR-00422,Selangor,Agriculture,Suburban,Freehold,5618,3711,16,2624000,393600,8000,3025600
CASE-2026-TR-00423,Johor,Building,Suburban,Freehold,393,207,23,687000,103000,8000,798000
CASE-2026-TR-00424,Kedah,Building,Urban,Freehold,891,764,33,1964000,294600,8000,2266600
CASE-2026-TR-00425,Kelantan,Building,Urban,Freehold,2675,1349,35,3236000,485400,8000,3729400
CASE-2026-TR-00426,Selangor,Agriculture,Suburban,Freehold,2507,2043,34,1359000,203800,8000,1570800
CASE-2026-TR-00427,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2739,838,11,3611000,541600,8000,4160600
CASE-2026-TR-00428,Kelantan,Agriculture,Suburban,Leasehold,12073,10620,5,3618000,542700,8000,4168700
CASE-2026-TR-00429,Pulau Pinang,Building,Rural,Malay Reserve,2230,790,12,2237000,335600,8000,2580600
CASE-2026-TR-00430,Kedah,Building,Suburban,Freehold,321,92,3,296000,44400,8000,348400
CASE-2026-TR-00431,Selangor,Building,Urban,Leasehold,1040,688,34,2812000,421800,8000,3241800
CASE-2026-TR-00432,Selangor,Building,Suburban,Leasehold,293,250,39,820000,123000,8000,951000
CASE-2026-TR-00433,Kedah,Building,Urban,Freehold,1727,774,10,2507000,376000,8000,2891000
CASE-2026-TR-00434,Melaka,Agriculture,Suburban,Leasehold,5365,2994,18,1458000,218700,8000,1684700
CASE-2026-TR-00435,Johor,Building,Urban,Leasehold,1506,1424,9,5742000,861300,8000,6611300
CASE-2026-TR-00436,Johor,Building,Rural,Leasehold,455,167,17,493000,74000,8000,575000
CASE-2026-TR-00437,Johor,Building,Suburban,Freehold,1703,1532,14,4982000,747300,8000,5737300
CASE-2026-TR-00438,Perak,Building,Suburban,Malay Reserve,963,907,3,2330000,349500,8000,2687500
CASE-2026-TR-00439,Johor,Agriculture,Suburban,Freehold,4038,1125,11,748000,112200,8000,868200
CASE-2026-TR-00440,Wilayah Persekutuan Putrajaya,Building,Urban,Freehold,523,398,24,1600000,240000,8000,1848000
CASE-2026-TR-00441,Selangor,Building,Suburban,Leasehold,1713,1392,37,3929000,589400,8000,4526400
CASE-2026-TR-00442,Pahang,Industry,Suburban,Freehold,7671,5315,8,12283000,1842400,8000,14133400
CASE-2026-TR-00443,Perlis,Agriculture,Suburban,Freehold,2490,1107,14,604000,90600,8000,702600
CASE-2026-TR-00444,Kelantan,Agriculture,Suburban,Leasehold,19065,10125,19,4505000,675800,8000,5188800
CASE-2026-TR-00445,Kelantan,Agriculture,Suburban,Malay Reserve,13440,3940,36,1540000,231000,8000,1779000
CASE-2026-TR-00446,Negeri Sembilan,Industry,Suburban,Leasehold,8164,6239,11,13543000,2031400,8000,15582400
CASE-2026-TR-00447,Johor,Building,Suburban,Freehold,2541,1562,1,5392000,808800,8000,6208800
CASE-2026-TR-00448,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,872,591,9,2185000,327800,8000,2520800
CASE-2026-TR-00449,Melaka,Building,Urban,Leasehold,2218,1216,32,3785000,567800,8000,4360800
CASE-2026-TR-00450,Selangor,Agriculture,Suburban,Freehold,6476,4975,14,3493000,524000,8000,4025000
CASE-2026-TR-00451,Melaka,Building,Urban,Leasehold,1242,709,20,2500000,375000,8000,2883000
CASE-2026-TR-00452,Kedah,Agriculture,Suburban,Freehold,17103,14164,10,6571000,985600,8000,7564600
CASE-2026-TR-00453,Selangor,Building,Urban,Leasehold,2505,1524,23,6285000,942800,8000,7235800
CASE-2026-TR-00454,Pahang,Agriculture,Rural,Freehold,2798,2450,16,1016000,152400,8000,1176400
