case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-00248,Pulau Pinang,Building,Rural,Leasehold,2252,579,27,1661000,249200,8000,1918200
CASE-2026-NW-00249,Johor,Agriculture,Rural,Leasehold,18268,4609,33,2234000,335100,8000,2577100
CASE-2026-NW-00250,Melaka,Building,Suburban,Leasehold,2408,626,4,2198000,329700,8000,2535700
CASE-2026-NW-00251,Johor,Agriculture,Urban,Leasehold,4937,4266,13,2698000,404700,8000,3110700
CASE-2026-NW-00252,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,9795,8368,13,6250000,937500,8000,7195500
CASE-2026-NW-00253,Sarawak,Building,Suburban,Freehold,1553,422,4,1302000,195300,8000,1505300
CASE-2026-NW-00254,Pulau Pinang,Building,Urban,Freehold,2918,1328,38,5311000,796600,8000,6115600
CASE-2026-NW-00255,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,8372,3381,27,2911000,436600,8000,3355600
CASE-2026-NW-00256,Pulau Pinang,Agriculture,Suburban,Freehold,6089,5206,9,3436000,515400,8000,3959400
CASE-2026-NW-00257,Sarawak,Agriculture,Suburban,Freehold,4868,1329,10,774000,116100,8000,898100
CASE-2026-NW-00258,Johor,Industry,Suburban,Leasehold,11199,5867,7,16198000,2429700,8000,18635700
CASE-2026-NW-00259,Kelantan,Agriculture,Suburban,Freehold,16740,4312,34,2084000,312600,8000,2404600
CASE-2026-NW-00260,Terengganu,Agriculture,Urban,Freehold,17762,14739,33,7101000,1065200,8000,8174200
CASE-2026-NW-00261,Selangor,Building,Suburban,Freehold,1923,788,29,2923000,438400,8000,3369400
CASE-2026-NW-00262,Kelantan,Agriculture,Urban,Leasehold,3116,1151,39,570000,85500,8000,663500
CASE-2026-NW-00263,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,6894,2698,35,2116000,317400,8000,2441400
CASE-2026-NW-00264,Selangor,Agriculture,Rural,Malay Reserve,7236,3160,17,1889000,283400,8000,2180400
CASE-2026-NW-00265,Pulau Pinang,Agriculture,Suburban,Freehold,14463,5293,1,3852000,577800,8000,4437800
CASE-2026-NW-00266,Pulau Pinang,Industry,Urban,Leasehold,7633,2392,13,7429000,1114400,8000,8551400
CASE-2026-NW-00267,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,826,331,25,1101000,165200,8000,1274200
CASE-2026-NW-00268,Perlis,Agriculture,Suburban,Leasehold,8856,4357,8,1959000,293800,8000,2260800
CASE-2026-NW-00269,Selangor,Building,Rural,Freehold,2684,1058,35,3110000,466500,8000,3584500
CASE-2026-NW-00270,Selangor,Agriculture,Suburban,Freehold,18648,3784,36,3064000,459600,8000,3531600
CASE-2026-NW-00271,Perak,Building,Urban,Freehold,1609,1310,6,4245000,636800,8000,4889800
CASE-2026-NW-00272,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1122,766,39,3228000,484200,8000,3720200
CASE-2026-NW-00273,Pulau Pinang,Agriculture,Urban,Freehold,2804,1378,8,1204000,180600,8000,1392600
CASE-2026-NW-00274,Selangor,Agriculture,Suburban,Freehold,14102,10450,34,7346000,1101900,8000,8455900
CASE-2026-NW-00275,Kedah,Agriculture,Urban,Leasehold,7038,5455,16,2874000,431100,8000,3313100
CASE-2026-NW-00276,Perak,Agriculture,Rural,Malay Reserve,2039,889,29,335000,50200,8000,393200
CASE-2026-NW-00277,Wilayah Persekutuan Putrajaya,Industry,Urban,Freehold,20362,11731,19,37091000,5563600,8000,42662600
CASE-2026-NW-00278,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,13867,7947,5,5440000,816000,8000,6264000
CASE-2026-NW-00279,Kedah,Building,Urban,Freehold,2001,760,36,2166000,324900,8000,2498900
CASE-2026-NW-00280,Selangor,Agriculture,Rural,Leasehold,5685,2918,26,1579000,236800,8000,1823800
CASE-2026-NW-00281,Pulau Pinang,Building,Suburban,Leasehold,1303,544,27,1957000,293600,8000,2258600
CASE-2026-NW-00282,Johor,Industry,Urban,Leasehold,20327,17971,30,43944000,6591600,8000,50543600
CASE-2026-NW-00283,Pahang,Agriculture,Suburban,Freehold,12499,6862,14,3393000,509000,8000,3910000
CASE-2026-NW-00284,Sabah,Building,Suburban,Freehold,2631,920,16,2967000,445000,8000,3420000
CASE-2026-NW-00285,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,8001,3190,28,2397000,359600,8000,2764600
CASE-2026-NW-00286,Selangor,Industry,Urban,Freehold,20173,16358,23,49373000,7406000,8000,56787000
CASE-2026-NW-00287,Sarawak,Building,Suburban,Malay Reserve,1702,1415,16,3518000,527700,8000,4053700
CASE-2026-NW-00288,Selangor,Industry,Suburban,Leasehold,9587,7208,8,19233000,2885000,8000,22126000
CASE-2026-NW-00289,Selangor,Agriculture,Urban,Freehold,5927,4063,36,3393000,509000,8000,3910000
CASE-2026-NW-00290,Negeri Sembilan,Building,Urban,Leasehold,2903,1528,31,4766000,714900,8000,5488900
CASE-2026-NW-00291,Selangor,Building,Urban,Malay Reserve,510,262,2,1147000,172000,8000,1327000
CASE-2026-NW-00292,Kelantan,Agriculture,Suburban,Freehold,10575,2465,2,1278000,191700,8000,1477700
CASE-2026-NW-00293,Perak,Industry,Suburban,Freehold,23584,19588,22,38710000,5806500,8000,44524500
CASE-2026-NW-00294,Pulau Pinang,Agriculture,Suburban,Freehold,3941,2499,23,1674000,251100,8000,1933100
CASE-2026-NW-00295,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,6891,3935,21,3793000,569000,8000,4370000
CASE-2026-NW-00296,Sabah,Agriculture,Rural,Freehold,19459,15579,10,6756000,1013400,8000,7777400
CASE-2026-NW-00297,Melaka,Building,Suburban,Freehold,604,288,6,959000,143800,8000,1110800
CASE-2026-NW-00298,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1118,766,18,2565000,384800,8000,2957800
CASE-2026-NW-00299,Terengganu,Industry,Suburban,Freehold,16252,12228,6,27480000,4122000,8000,31610000
CASE-2026-NW-00300,Johor,Agriculture,Urban,Freehold,18638,15186,8,10508000,1576200,8000,12092200
CASE-2026-NW-00301,Selangor,Building,Urban,Freehold,1072,789,14,3338000,500700,8000,3846700
CASE-2026-NW-00302,Terengganu,Building,Suburban,Freehold,681,317,34,842000,126300,8000,976300
CASE-2026-NW-00303,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,2773,1589,31,972000,145800,8000,1125800
CASE-2026-NW-00304,Johor,Industry,Suburban,Leasehold,17597,9248,11,22104000,3315600,8000,25427600
CASE-2026-NW-00305,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,1693,1373,20,4113000,617000,8000,4738000
CASE-2026-NW-00306,Pulau Pinang,Agriculture,Suburban,Freehold,13595,6071,4,4276000,641400,8000,4925400
CASE-2026-NW-00307,Selangor,Industry,Urban,Freehold,17180,12026,31,36001000,5400200,8000,41409200
CASE-2026-NW-00308,Selangor,Industry,Suburban,Freehold,10647,3890,1,11802000,1770300,8000,13580300
CASE-2026-NW-00309,Selangor,Building,Urban,Freehold,2401,678,14,3298000,494700,8000,3800700
CASE-2026-NW-00310,Negeri Sembilan,Building,Urban,Leasehold,1245,1120,28,3184000,477600,8000,3669600
CASE-2026-NW-00311,Johor,Agriculture,Rural,Freehold,12519,3587,0,2074000,311100,8000,2393100
CASE-2026-NW-00312,Selangor,Building,Suburban,Freehold,907,459,24,1787000,268000,8000,2063000
CASE-2026-NW-00313,Johor,Building,Urban,Freehold,897,518,35,1813000,272000,8000,2093000
CASE-2026-NW-00314,Kedah,Building,Suburban,Freehold,1460,1131,28,2985000,447800,8000,3440800
CASE-2026-NW-00315,Pahang,Building,Rural,Malay Reserve,2066,1318,26,2548000,382200,8000,2938200
CASE-2026-NW-00316,Selangor,Agriculture,Urban,Freehold,17092,12425,35,10508000,1576200,8000,12092200
CASE-2026-NW-00317,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,19230,14639,38,8198000,1229700,8000,9435700
CASE-2026-NW-00318,Pulau Pinang,Agriculture,Suburban,Freehold,11176,4705,5,3647000,547000,8000,4202000
CASE-2026-NW-00319,Selangor,Building,Urban,Freehold,2383,1113,26,4955000,743200,8000,5706200
CASE-2026-NW-00320,Perak,Building,Suburban,Freehold,1207,853,12,2475000,371200,8000,2854200
CASE-2026-NW-00321,Johor,Building,Suburban,Freehold,1061,805,32,2273000,341000,8000,2622000
CASE-2026-NW-00322,Selangor,Building,Rural,Leasehold,2488,2218,15,6955000,1043200,8000,8006200
CASE-2026-NW-00323,Kedah,Building,Urban,Freehold,2947,2648,26,7651000,1147600,8000,8806600
CASE-2026-NW-00324,Pulau Pinang,Agriculture,Urban,Leasehold,8028,2890,21,2372000,355800,8000,2735800
CASE-2026-NW-00325,Johor,Agriculture,Suburban,Freehold,7473,4908,23,2797000,419600,8000,3224600
CASE-2026-NW-00326,Melaka,Building,Urban,Leasehold,2224,749,35,2310000,346500,8000,2664500
CASE-2026-NW-00327,Selangor,Agriculture,Rural,Leasehold,13093,3863,19,2376000,356400,8000,2740400
CASE-2026-NW-00328,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,12566,10175,26,7733000,1160000,8000,8901000
CASE-2026-NW-00329,Johor,Building,Urban,Freehold,1926,1088,16,4180000,627000,8000,4815000
CASE-2026-NW-00330,Pulau Pinang,Building,Rural,Leasehold,2881,742,31,2176000,326400,8000,2510400
CASE-2026-NW-00331,Perak,Agriculture,Urban,Leasehold,3647,1132,30,620000,93000,8000,721000
CASE-2026-NW-00332,Terengganu,Agriculture,Urban,Leasehold,11853,10504,31,4639000,695800,8000,5342800
CASE-2026-NW-00333,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,11490,9956,2,6965000,1044800,8000,8017800
CASE-2026-NW-00334,Johor,Agriculture,Suburban,Freehold,16094,11983,9,7150000,1072500,8000,8230500
CASE-2026-NW-00335,Kedah,Building,Suburban,Freehold,2667,1499,9,4682000,702300,8000,5392300
CASE-2026-NW-00336,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Malay Reserve,2156,1363,6,1024000,153600,8000,1185600
CASE-2026-NW-00337,Pulau Pinang,Building,Urban,Freehold,2206,885,15,3925000,588800,8000,4521800
CASE-2026-NW-00338,Melaka,Agriculture,Urban,Leasehold,9268,2897,31,1939000,290800,8000,2237800
CASE-2026-NW-00339,Pulau Pinang,Agriculture,Suburban,Freehold,17192,4215,35,3189000,478400,8000,3675400
CASE-2026-NW-00340,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1820,1197,39,4373000,656000,8000,5037000
CASE-2026-NW-00341,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,11596,9500,3,7613000,1142000,8000,8763000
CASE-2026-NW-00342,Melaka,Agriculture,Suburban,Freehold,16481,4349,22,2563000,384400,8000,2955400
CASE-2026-NW-00343,Wilayah Persekutuan Labuan,Agriculture,Suburban,Leasehold,18798,4253,29,2221000,333200,8000,2562200
CASE-2026-NW-00344,Pahang,Agriculture,Rural,Leasehold,4635,1720,22,671000,100600,8000,779600
CASE-2026-NW-00345,Pulau Pinang,Agriculture,Suburban,Malay Reserve,11280,7411,11,4621000,693200,8000,5322200
CASE-2026-NW-00346,Terengganu,Building,Urban,Leasehold,2059,1397,18,3666000,549900,8000,4223900
CASE-2026-NW-00347,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Malay Reserve,12763,4476,28,3335000,500200,8000,3843200
CASE-2026-NW-00348,Selangor,Building,Suburban,Freehold,2673,1296,36,4804000,720600,8000,5532600
CASE-2026-NW-00349,Johor,Building,Urban,Freehold,2520,2062,1,7485000,1122800,8000,8615800
CASE-2026-NW-00350,Sarawak,Agriculture,Urban,Leasehold,6018,2913,19,1780000,267000,8000,2055000
CASE-2026-NW-00351,Johor,Agriculture,Suburban,Leasehold,17406,9866,14,5662000,849300,8000,6519300
CASE-2026-NW-00352,Selangor,Agriculture,Suburban,Malay Reserve,12395,10741,14,6382000,957300,8000,7347300
CASE-2026-NW-00353,Pahang,Agriculture,Suburban,Freehold,13650,4728,14,2440000,366000,8000,2814000
CASE-2026-NW-00354,Pulau Pinang,Agriculture,Suburban,Freehold,12364,6344,32,4360000,654000,8000,5022000
CASE-2026-NW-00355,Selangor,Agriculture,Suburban,Freehold,12335,3831,38,2936000,440400,8000,3384400
CASE-2026-NW-00356,Selangor,Building,Urban,Freehold,2568,1766,34,7240000,1086000,8000,8334000
CASE-2026-NW-00357,Selangor,Agriculture,Urban,Freehold,11209,4309,15,4119000,617800,8000,4744800
CASE-2026-NW-00358,Negeri Sembilan,Building,Rural,Leasehold,870,550,18,1380000,207000,8000,1595000
CASE-2026-NW-00359,Melaka,Agriculture,Rural,Freehold,12342,5426,19,2625000,393800,8000,3026800
CASE-2026-NW-00360,Selangor,Building,Rural,Freehold,708,363,25,1129000,169400,8000,1306400
CASE-2026-NW-00361,Melaka,Building,Urban,Freehold,1892,480,16,1701000,255200,8000,1964200
CASE-2026-NW-00362,Melaka,Agriculture,Suburban,Freehold,3094,873,3,548000,82200,8000,638200
CASE-2026-NW-00363,Sabah,Building,Suburban,Leasehold,1340,927,20,2517000,377600,8000,2902600
CASE-2026-NW-00364,Perak,Building,Suburban,Malay Reserve,1088,290,13,861000,129200,8000,998200
CASE-2026-NW-00365,Selangor,Building,Rural,Malay Reserve,2358,626,32,1737000,260600,8000,2005600
CASE-2026-NW-00366,Melaka,Agriculture,Suburban,Freehold,12398,9035,38,4376000,656400,8000,5040400
CASE-2026-NW-00367,Selangor,Building,Urban,Freehold,1430,524,13,2572000,385800,8000,2965800
CASE-2026-NW-00368,Selangor,Building,Urban,Freehold,2350,1912,9,8201000,1230200,8000,9439200
CASE-2026-NW-00369,Selangor,Building,Rural,Freehold,1053,305,32,964000,144600,8000,1116600
CASE-2026-NW-00370,Selangor,Agriculture,Suburban,Freehold,2638,726,36,573000,86000,8000,667000
CASE-2026-NW-00371,Selangor,Building,Urban,Freehold,1109,400,30,1846000,276900,8000,2130900
CASE-2026-NW-00372,Pulau Pinang,Building,Suburban,Freehold,2124,1832,27,6323000,948400,8000,7279400
CASE-2026-NW-00373,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,2028,649,4,2821000,423200,8000,3252200
CASE-2026-NW-00374,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2137,793,34,3960000,594000,8000,4562000
CASE-2026-NW-00375,Pulau Pinang,Agriculture,Urban,Freehold,16650,14201,3,11113000,1667000,8000,12788000
CASE-2026-NW-00376,Johor,Building,Suburban,Malay Reserve,2197,1916,13,5781000,867200,8000,6656200
CASE-2026-NW-00377,Selangor,Building,Suburban,Leasehold,1416,888,35,2824000,423600,8000,3255600
CASE-2026-NW-00378,Pulau Pinang,Agriculture,Rural,Leasehold,16772,10796,26,5494000,824100,8000,6326100
CASE-2026-NW-00379,Kelantan,Agriculture,Urban,Malay Reserve,15797,8438,28,3942000,591300,8000,4541300
CASE-2026-NW-00380,Pulau Pinang,Building,Suburban,Freehold,1936,1493,31,4761000,714200,8000,5483200
CASE-2026-NW-00381,Pulau Pinang,Building,Suburban,Freehold,1369,928,25,3210000,481500,8000,3699500
CASE-2026-NW-00382,Johor,Building,Urban,Malay Reserve,941,885,18,2617000,392600,8000,3017600
CASE-2026-NW-00383,Johor,Agriculture,Suburban,Freehold,16189,11654,31,6549000,982400,8000,7539400
CASE-2026-NW-00384,Melaka,Agriculture,Suburban,Leasehold,4250,1426,38,779000,116800,8000,903800
CASE-2026-NW-00385,Sabah,Building,Urban,Malay Reserve,2682,2235,24,6081000,912200,8000,7001200
CASE-2026-NW-00386,Selangor,Agriculture,Urban,Freehold,5955,4961,4,4408000,661200,8000,5077200
CASE-2026-NW-00387,Selangor,Agriculture,Urban,Freehold,15186,5591,0,5035000,755200,8000,5798200
CASE-2026-NW-00388,Selangor,Building,Suburban,Malay Reserve,1972,1724,22,5842000,876300,8000,6726300
CASE-2026-NW-00389,Kelantan,Industry,Urban,Freehold,2092,1278,5,2792000,418800,8000,3218800
CASE-2026-NW-00390,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1652,977,1,4769000,715400,8000,5492400
CASE-2026-NW-00391,Perlis,Building,Rural,Leasehold,170,139,27,291000,43600,8000,342600
CASE-2026-NW-00392,Johor,Building,Rural,Freehold,701,292,7,911000,136600,8000,1055600
CASE-2026-NW-00393,Terengganu,Agriculture,Suburban,Freehold,16324,12958,29,5298000,794700,8000,6100700
CASE-2026-NW-00394,Sarawak,Building,Suburban,Freehold,2799,2407,9,7482000,1122300,8000,8612300
CASE-2026-NW-00395,Selangor,Industry,Suburban,Malay Reserve,14295,8609,31,21110000,3166500,8000,24284500
CASE-2026-NW-00396,Melaka,Building,Suburban,Malay Reserve,2268,1378,33,3352000,502800,8000,3862800
CASE-2026-NW-00397,Selangor,Agriculture,Rural,Malay Reserve,19549,17471,3,9245000,1386800,8000,10639800
CASE-2026-NW-00398,Selangor,Industry,Urban,Leasehold,11743,6331,15,19563000,2934400,8000,22505400
CASE-2026-NW-00399,Johor,Agriculture,Suburban,Leasehold,10692,6192,35,3478000,521700,8000,4007700
CASE-2026-NW-00400,Melaka,Agriculture,Suburban,Leasehold,17040,9784,36,4818000,722700,8000,5548700
CASE-2026-NW-00401,Sabah,Building,Rural,Freehold,511,388,11,945000,141800,8000,1094800
CASE-2026-NW-00402,Selangor,Agriculture,Suburban,Leasehold,17677,13261,0,9158000,1373700,8000,10539700
CASE-2026-NW-00403,Selangor,Building,Urban,Malay Reserve,349,167,3,699000,104800,8000,811800
CASE-2026-NW-00404,Sabah,Building,Urban,Leasehold,1436,1064,19,3277000,491600,8000,3776600
CASE-2026-NW-00405,Johor,Agriculture,Rural,Freehold,9359,5532,29,2566000,384900,8000,2958900
CASE-2026-NW-00406,Selangor,Industry,Urban,Leasehold,12693,8150,27,25373000,3806000,8000,29187000
CASE-2026-NW-00407,Kedah,Agriculture,Rural,Freehold,10854,9066,19,3073000,461000,8000,3542000
CASE-2026-NW-00408,Selangor,Building,Suburban,Malay Reserve,292,227,23,732000,109800,8000,849800
CASE-2026-NW-00409,Selangor,Building,Urban,Freehold,500,306,22,1340000,201000,8000,1549000
CASE-2026-NW-00410,Negeri Sembilan,Agriculture,Urban,Freehold,14464,4700,15,3030000,454500,8000,3492500
CASE-2026-NW-00411,Selangor,Building,Suburban,Malay Reserve,1250,629,18,2329000,349400,8000,2686400
CASE-2026-NW-00412,Pulau Pinang,Building,Suburban,Leasehold,2059,1948,39,5272000,790800,8000,6070800
CASE-2026-NW-00413,Melaka,Industry,Urban,Leasehold,11016,8318,26,19244000,2886600,8000,22138600
CASE-2026-NW-00414,Selangor,Building,Urban,Freehold,186,79,17,361000,54200,8000,423200
CASE-2026-NW-00415,Selangor,Building,Urban,Freehold,1091,993,17,4078000,611700,8000,4697700
CASE-2026-NW-00416,Selangor,Agriculture,Urban,Leasehold,10350,7993,0,6337000,950600,8000,7295600
CASE-2026-NW-00417,Perak,Building,Urban,Freehold,2174,1421,38,3708000,556200,8000,4272200
CASE-2026-NW-00418,Selangor,Agriculture,Urban,Freehold,8443,2433,25,2239000,335800,8000,2582800
CASE-2026-NW-00419,Selangor,Industry,Urban,Freehold,20500,18718,16,61651000,9247600,8000,70906600
CASE-2026-NW-00420,Terengganu,Agriculture,Suburban,Leasehold,6088,5377,33,2194000,329100,8000,2531100
CASE-2026-NW-00421,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1446,424,32,1968000,295200,8000,2271200
CASE-2026-NW-00422,Negeri Sembilan,Agriculture,Rural,Freehold,10332,4579,21,1939000,290800,8000,2237800
CASE-2026-NW-00423,Melaka,Agriculture,Rural,Leasehold,17672,7930,13,3621000,543200,8000,4172200
CASE-2026-NW-00424,Kelantan,Agriculture,Urban,Freehold,18289,9811,34,4822000,723300,8000,5553300
CASE-2026-NW-00425,Selangor,Building,Urban,Malay Reserve,2926,1798,39,6675000,1001200,8000,7684200
CASE-2026-NW-00426,Selangor,Agriculture,Urban,Leasehold,17163,11983,7,10269000,1540400,8000,11817400
CASE-2026-NW-00427,Wilayah Persekutuan Labuan,Building,Urban,Freehold,403,138,36,438000,65700,8000,511700
CASE-2026-NW-00428,Selangor,Agriculture,Rural,Freehold,16765,4545,37,2951000,442600,8000,3401600
CASE-2026-NW-00429,Selangor,Agriculture,Urban,Freehold,16525,13628,38,11092000,1663800,8000,12763800
CASE-2026-NW-00430,Kedah,Agriculture,Suburban,Malay Reserve,10425,8984,4,3601000,540200,8000,4149200
CASE-2026-NW-00431,Terengganu,Industry,Urban,Freehold,18872,7419,32,16028000,2404200,8000,18440200
CASE-2026-NW-00432,Negeri Sembilan,Agriculture,Urban,Leasehold,16115,7170,21,4295000,644200,8000,4947200
CASE-2026-NW-00433,Pulau Pinang,Agriculture,Suburban,Freehold,8931,5936,11,3926000,588900,8000,4522900
CASE-2026-NW-00434,Pahang,Building,Urban,Freehold,2312,781,22,2314000,347100,8000,2669100
CASE-2026-NW-00435,Selangor,Building,Urban,Malay Reserve,540,316,21,1303000,195400,8000,1506400
CASE-2026-NW-00436,Pulau Pinang,Building,Urban,Leasehold,2038,1536,25,6021000,903200,8000,6932200
CASE-2026-NW-00437,Kedah,Agriculture,Suburban,Leasehold,19390,14375,15,6634000,995100,8000,7637100
CASE-2026-NW-00438,Kedah,Building,Suburban,Leasehold,2214,1106,18,3087000,463000,8000,3558000
CASE-2026-NW-00439,Kelantan,Building,Suburban,Leasehold,1739,1624,3,4301000,645200,8000,4954200
CASE-2026-NW-00440,Wilayah Persekutuan Labuan,Building,Urban,Freehold,331,231,27,729000,109400,8000,846400
CASE-2026-NW-00441,Pulau Pinang,Agriculture,Suburban,Freehold,19465,9448,32,6826000,1023900,8000,7857900
CASE-2026-NW-00442,Pulau Pinang,Building,Suburban,Leasehold,2102,928,2,3755000,563200,8000,4326200
CASE-2026-NW-00443,Kedah,Building,Urban,Leasehold,1337,909,16,2649000,397400,8000,3054400
CASE-2026-NW-00444,Selangor,Building,Urban,Freehold,476,170,24,771000,115600,8000,894600
CASE-2026-NW-00445,Selangor,Building,Rural,Freehold,2332,913,38,2798000,419700,8000,3225700
CASE-2026-NW-00446,Perak,Agriculture,Urban,Leasehold,16398,13085,20,6080000,912000,8000,7000000
CASE-2026-NW-00447,Pahang,Building,Rural,Freehold,161,98,13,220000,33000,8000,261000
CASE-2026-NW-00448,Kedah,Building,Suburban,Leasehold,1002,267,18,786000,117900,8000,911900
CASE-2026-NW-00449,Johor,Agriculture,Suburban,Freehold,19089,16989,36,9178000,1376700,8000,10562700
CASE-2026-NW-00450,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2279,1381,36,5441000,816200,8000,6265200
CASE-2026-NW-00451,Kelantan,Agriculture,Urban,Freehold,3046,847,38,457000,68600,8000,533600
CASE-2026-NW-00452,Johor,Building,Rural,Leasehold,711,244,25,681000,102200,8000,791200
CASE-2026-NW-00453,Sarawak,Agriculture,Suburban,Freehold,4959,2703,31,1425000,213800,8000,1646800
CASE-2026-NW-00454,Pahang,Agriculture,Urban,Freehold,16123,6178,25,3694000,554100,8000,4256100
CASE-2026-NW-00455,Perak,Building,Suburban,Freehold,270,67,18,179000,26800,8000,213800
