case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-00249,Johor,Agriculture,Rural,Leasehold,18268,4609,33,2083000,312400,8000,2403400
CASE-2026-NW-00250,Melaka,Building,Suburban,Leasehold,2408,626,4,2136000,320400,8000,2464400
CASE-2026-NW-00251,Johor,Agriculture,Urban,Leasehold,4937,4266,13,2718000,407700,8000,3133700
CASE-2026-NW-00252,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,9795,8368,13,6127000,919000,8000,7054000
CASE-2026-NW-00253,Sarawak,Building,Suburban,Freehold,1553,422,4,1232000,184800,8000,1424800
CASE-2026-NW-00254,Pulau Pinang,Building,Urban,Freehold,2918,1328,38,5525000,828800,8000,6361800
CASE-2026-NW-00255,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,8372,3381,27,2938000,440700,8000,3386700
CASE-2026-NW-00256,Pulau Pinang,Agriculture,Suburban,Freehold,6089,5206,9,3403000,510400,8000,3921400
CASE-2026-NW-00257,Sarawak,Agriculture,Suburban,Freehold,4868,1329,10,792000,118800,8000,918800
CASE-2026-NW-00258,Johor,Industry,Suburban,Leasehold,11199,5867,7,17092000,2563800,8000,19663800
CASE-2026-NW-00259,Kelantan,Agriculture,Suburban,Freehold,16740,4312,34,2068000,310200,8000,2386200
CASE-2026-NW-00260,Terengganu,Agriculture,Urban,Freehold,17762,14739,33,7239000,1085800,8000,8332800
CASE-2026-NW-00261,Selangor,Building,Suburban,Freehold,1923,788,29,3121000,468200,8000,3597200
CASE-2026-NW-00262,Kelantan,Agriculture,Urban,Leasehold,3116,1151,39,535000,80200,8000,623200
CASE-2026-NW-00263,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,6894,2698,35,2055000,308200,8000,2371200
CASE-2026-NW-00264,Selangor,Agriculture,Rural,Malay Reserve,7236,3160,17,1868000,280200,8000,2156200
CASE-2026-NW-00265,Pulau Pinang,Agriculture,Suburban,Freehold,14463,5293,1,3968000,595200,8000,4571200
CASE-2026-NW-00266,Pulau Pinang,Industry,Urban,Leasehold,7633,2392,13,7487000,1123000,8000,8618000
CASE-2026-NW-00267,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,826,331,25,1055000,158200,8000,1221200
CASE-2026-NW-00268,Perlis,Agriculture,Suburban,Leasehold,8856,4357,8,1903000,285400,8000,2196400
CASE-2026-NW-00269,Selangor,Building,Rural,Freehold,2684,1058,35,3070000,460500,8000,3538500
CASE-2026-NW-00270,Selangor,Agriculture,Suburban,Freehold,18648,3784,36,3172000,475800,8000,3655800
CASE-2026-NW-00271,Perak,Building,Urban,Freehold,1609,1310,6,4181000,627200,8000,4816200
CASE-2026-NW-00272,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1122,766,39,3256000,488400,8000,3752400
CASE-2026-NW-00273,Pulau Pinang,Agriculture,Urban,Freehold,2804,1378,8,1225000,183800,8000,1416800
CASE-2026-NW-00274,Selangor,Agriculture,Suburban,Freehold,14102,10450,34,7886000,1182900,8000,9076900
CASE-2026-NW-00275,Kedah,Agriculture,Urban,Leasehold,7038,5455,16,2761000,414200,8000,3183200
CASE-2026-NW-00276,Perak,Agriculture,Rural,Malay Reserve,2039,889,29,345000,51800,8000,404800
CASE-2026-NW-00277,Wilayah Persekutuan Putrajaya,Industry,Urban,Freehold,20362,11731,19,37679000,5651800,8000,43338800
CASE-2026-NW-00278,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,13867,7947,5,5309000,796400,8000,6113400
CASE-2026-NW-00279,Kedah,Building,Urban,Freehold,2001,760,36,2183000,327400,8000,2518400
CASE-2026-NW-00280,Selangor,Agriculture,Rural,Leasehold,5685,2918,26,1516000,227400,8000,1751400
CASE-2026-NW-00281,Pulau Pinang,Building,Suburban,Leasehold,1303,544,27,2045000,306800,8000,2359800
CASE-2026-NW-00282,Johor,Industry,Urban,Leasehold,20327,17971,30,44941000,6741200,8000,51690200
CASE-2026-NW-00283,Pahang,Agriculture,Suburban,Freehold,12499,6862,14,3485000,522800,8000,4015800
CASE-2026-NW-00284,Sabah,Building,Suburban,Freehold,2631,920,16,2888000,433200,8000,3329200
CASE-2026-NW-00285,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,8001,3190,28,2223000,333400,8000,2564400
CASE-2026-NW-00286,Selangor,Industry,Urban,Freehold,20173,16358,23,53649000,8047400,8000,61704400
CASE-2026-NW-00287,Sarawak,Building,Suburban,Malay Reserve,1702,1415,16,3521000,528200,8000,4057200
CASE-2026-NW-00288,Selangor,Industry,Suburban,Leasehold,9587,7208,8,18719000,2807800,8000,21534800
CASE-2026-NW-00289,Selangor,Agriculture,Urban,Freehold,5927,4063,36,3254000,488100,8000,3750100
CASE-2026-NW-00290,Negeri Sembilan,Building,Urban,Leasehold,2903,1528,31,4892000,733800,8000,5633800
CASE-2026-NW-00291,Selangor,Building,Urban,Malay Reserve,510,262,2,1156000,173400,8000,1337400
CASE-2026-NW-00292,Kelantan,Agriculture,Suburban,Freehold,10575,2465,2,1303000,195400,8000,1506400
CASE-2026-NW-00293,Perak,Industry,Suburban,Freehold,23584,19588,22,36437000,5465600,8000,41910600
CASE-2026-NW-00294,Pulau Pinang,Agriculture,Suburban,Freehold,3941,2499,23,1711000,256600,8000,1975600
CASE-2026-NW-00295,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,6891,3935,21,3882000,582300,8000,4472300
CASE-2026-NW-00296,Sabah,Agriculture,Rural,Freehold,19459,15579,10,6836000,1025400,8000,7869400
CASE-2026-NW-00297,Melaka,Building,Suburban,Freehold,604,288,6,998000,149700,8000,1155700
CASE-2026-NW-00298,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1118,766,18,2465000,369800,8000,2842800
CASE-2026-NW-00299,Terengganu,Industry,Suburban,Freehold,16252,12228,6,25942000,3891300,8000,29841300
CASE-2026-NW-00300,Johor,Agriculture,Urban,Freehold,18638,15186,8,10391000,1558600,8000,11957600
CASE-2026-NW-00301,Selangor,Building,Urban,Freehold,1072,789,14,3298000,494700,8000,3800700
CASE-2026-NW-00302,Terengganu,Building,Suburban,Freehold,681,317,34,917000,137600,8000,1062600
CASE-2026-NW-00303,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,2773,1589,31,940000,141000,8000,1089000
CASE-2026-NW-00304,Johor,Industry,Suburban,Leasehold,17597,9248,11,22776000,3416400,8000,26200400
CASE-2026-NW-00305,Wilayah Persekutuan Kuala Lumpur,Industry,Suburban,Freehold,1693,1373,20,4036000,605400,8000,4649400
CASE-2026-NW-00306,Pulau Pinang,Agriculture,Suburban,Freehold,13595,6071,4,4321000,648200,8000,4977200
CASE-2026-NW-00307,Selangor,Industry,Urban,Freehold,17180,12026,31,34664000,5199600,8000,39871600
CASE-2026-NW-00308,Selangor,Industry,Suburban,Freehold,10647,3890,1,11400000,1710000,8000,13118000
CASE-2026-NW-00309,Selangor,Building,Urban,Freehold,2401,678,14,3429000,514400,8000,3951400
CASE-2026-NW-00310,Negeri Sembilan,Building,Urban,Leasehold,1245,1120,28,3168000,475200,8000,3651200
CASE-2026-NW-00311,Johor,Agriculture,Rural,Freehold,12519,3587,0,2062000,309300,8000,2379300
CASE-2026-NW-00312,Selangor,Building,Suburban,Freehold,907,459,24,1806000,270900,8000,2084900
CASE-2026-NW-00313,Johor,Building,Urban,Freehold,897,518,35,1750000,262500,8000,2020500
CASE-2026-NW-00314,Kedah,Building,Suburban,Freehold,1460,1131,28,2950000,442500,8000,3400500
CASE-2026-NW-00315,Pahang,Building,Rural,Malay Reserve,2066,1318,26,2564000,384600,8000,2956600
CASE-2026-NW-00316,Selangor,Agriculture,Urban,Freehold,17092,12425,35,10804000,1620600,8000,12432600
CASE-2026-NW-00317,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Leasehold,19230,14639,38,8465000,1269800,8000,9742800
CASE-2026-NW-00318,Pulau Pinang,Agriculture,Suburban,Freehold,11176,4705,5,3660000,549000,8000,4217000
CASE-2026-NW-00319,Selangor,Building,Urban,Freehold,2383,1113,26,4908000,736200,8000,5652200
CASE-2026-NW-00320,Perak,Building,Suburban,Freehold,1207,853,12,2498000,374700,8000,2880700
CASE-2026-NW-00321,Johor,Building,Suburban,Freehold,1061,805,32,2305000,345800,8000,2658800
CASE-2026-NW-00322,Selangor,Building,Rural,Leasehold,2488,2218,15,7197000,1079600,8000,8284600
CASE-2026-NW-00323,Kedah,Building,Urban,Freehold,2947,2648,26,7781000,1167200,8000,8956200
CASE-2026-NW-00324,Pulau Pinang,Agriculture,Urban,Leasehold,8028,2890,21,2396000,359400,8000,2763400
CASE-2026-NW-00325,Johor,Agriculture,Suburban,Freehold,7473,4908,23,2711000,406600,8000,3125600
CASE-2026-NW-00326,Melaka,Building,Urban,Leasehold,2224,749,35,2419000,362800,8000,2789800
CASE-2026-NW-00327,Selangor,Agriculture,Rural,Leasehold,13093,3863,19,2293000,344000,8000,2645000
CASE-2026-NW-00328,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,12566,10175,26,7123000,1068400,8000,8199400
CASE-2026-NW-00329,Johor,Building,Urban,Freehold,1926,1088,16,4018000,602700,8000,4628700
CASE-2026-NW-00330,Pulau Pinang,Building,Rural,Leasehold,2881,742,31,2168000,325200,8000,2501200
CASE-2026-NW-00331,Perak,Agriculture,Urban,Leasehold,3647,1132,30,626000,93900,8000,727900
CASE-2026-NW-00332,Terengganu,Agriculture,Urban,Leasehold,11853,10504,31,4583000,687400,8000,5278400
CASE-2026-NW-00333,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,11490,9956,2,6580000,987000,8000,7575000
CASE-2026-NW-00334,Johor,Agriculture,Suburban,Freehold,16094,11983,9,7064000,1059600,8000,8131600
CASE-2026-NW-00335,Kedah,Building,Suburban,Freehold,2667,1499,9,4803000,720400,8000,5531400
CASE-2026-NW-00336,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Malay Reserve,2156,1363,6,1061000,159200,8000,1228200
CASE-2026-NW-00337,Pulau Pinang,Building,Urban,Freehold,2206,885,15,4035000,605200,8000,4648200
CASE-2026-NW-00338,Melaka,Agriculture,Urban,Leasehold,9268,2897,31,1986000,297900,8000,2291900
CASE-2026-NW-00339,Pulau Pinang,Agriculture,Suburban,Freehold,17192,4215,35,3141000,471200,8000,3620200
CASE-2026-NW-00340,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,1820,1197,39,4334000,650100,8000,4992100
CASE-2026-NW-00341,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,11596,9500,3,7948000,1192200,8000,9148200
CASE-2026-NW-00342,Melaka,Agriculture,Suburban,Freehold,16481,4349,22,2498000,374700,8000,2880700
CASE-2026-NW-00343,Wilayah Persekutuan Labuan,Agriculture,Suburban,Leasehold,18798,4253,29,2134000,320100,8000,2462100
CASE-2026-NW-00344,Pahang,Agriculture,Rural,Leasehold,4635,1720,22,651000,97600,8000,756600
CASE-2026-NW-00345,Pulau Pinang,Agriculture,Suburban,Malay Reserve,11280,7411,11,4448000,667200,8000,5123200
CASE-2026-NW-00346,Terengganu,Building,Urban,Leasehold,2059,1397,18,3636000,545400,8000,4189400
CASE-2026-NW-00347,Wilayah Persekutuan Putrajaya,Agriculture,Urban,Malay Reserve,12763,4476,28,3459000,518800,8000,3985800
CASE-2026-NW-00348,Selangor,Building,Suburban,Freehold,2673,1296,36,4715000,707200,8000,5430200
CASE-2026-NW-00349,Johor,Building,Urban,Freehold,2520,2062,1,7389000,1108400,8000,8505400
CASE-2026-NW-00350,Sarawak,Agriculture,Urban,Leasehold,6018,2913,19,1827000,274000,8000,2109000
CASE-2026-NW-00351,Johor,Agriculture,Suburban,Leasehold,17406,9866,14,5730000,859500,8000,6597500
CASE-2026-NW-00352,Selangor,Agriculture,Suburban,Malay Reserve,12395,10741,14,6348000,952200,8000,7308200
CASE-2026-NW-00353,Pahang,Agriculture,Suburban,Freehold,13650,4728,14,2217000,332600,8000,2557600
CASE-2026-NW-00354,Pulau Pinang,Agriculture,Suburban,Freehold,12364,6344,32,4350000,652500,8000,5010500
CASE-2026-NW-00355,Selangor,Agriculture,Suburban,Freehold,12335,3831,38,2857000,428600,8000,3293600
CASE-2026-NW-00356,Selangor,Building,Urban,Freehold,2568,1766,34,7304000,1095600,8000,8407600
CASE-2026-NW-00357,Selangor,Agriculture,Urban,Freehold,11209,4309,15,3957000,593600,8000,4558600
CASE-2026-NW-00358,Negeri Sembilan,Building,Rural,Leasehold,870,550,18,1294000,194100,8000,1496100
CASE-2026-NW-00359,Melaka,Agriculture,Rural,Freehold,12342,5426,19,2723000,408400,8000,3139400
CASE-2026-NW-00360,Selangor,Building,Rural,Freehold,708,363,25,1127000,169000,8000,1304000
CASE-2026-NW-00361,Melaka,Building,Urban,Freehold,1892,480,16,1728000,259200,8000,1995200
CASE-2026-NW-00362,Melaka,Agriculture,Suburban,Freehold,3094,873,3,563000,84400,8000,655400
CASE-2026-NW-00363,Sabah,Building,Suburban,Leasehold,1340,927,20,2419000,362800,8000,2789800
CASE-2026-NW-00364,Perak,Building,Suburban,Malay Reserve,1088,290,13,894000,134100,8000,1036100
CASE-2026-NW-00365,Selangor,Building,Rural,Malay Reserve,2358,626,32,1668000,250200,8000,1926200
CASE-2026-NW-00366,Melaka,Agriculture,Suburban,Freehold,12398,9035,38,4172000,625800,8000,4805800
CASE-2026-NW-00367,Selangor,Building,Urban,Freehold,1430,524,13,2712000,406800,8000,3126800
CASE-2026-NW-00368,Selangor,Building,Urban,Freehold,2350,1912,9,8425000,1263800,8000,9696800
CASE-2026-NW-00369,Selangor,Building,Rural,Freehold,1053,305,32,954000,143100,8000,1105100
CASE-2026-NW-00370,Selangor,Agriculture,Suburban,Freehold,2638,726,36,546000,81900,8000,635900
CASE-2026-NW-00371,Selangor,Building,Urban,Freehold,1109,400,30,1793000,269000,8000,2070000
CASE-2026-NW-00372,Pulau Pinang,Building,Suburban,Freehold,2124,1832,27,6512000,976800,8000,7496800
CASE-2026-NW-00373,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Malay Reserve,2028,649,4,2800000,420000,8000,3228000
CASE-2026-NW-00374,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2137,793,34,4075000,611200,8000,4694200
CASE-2026-NW-00375,Pulau Pinang,Agriculture,Urban,Freehold,16650,14201,3,10567000,1585000,8000,12160000
CASE-2026-NW-00376,Johor,Building,Suburban,Malay Reserve,2197,1916,13,5586000,837900,8000,6431900
CASE-2026-NW-00377,Selangor,Building,Suburban,Leasehold,1416,888,35,2629000,394400,8000,3031400
CASE-2026-NW-00378,Pulau Pinang,Agriculture,Rural,Leasehold,16772,10796,26,5198000,779700,8000,5985700
CASE-2026-NW-00379,Kelantan,Agriculture,Urban,Malay Reserve,15797,8438,28,3903000,585400,8000,4496400
CASE-2026-NW-00380,Pulau Pinang,Building,Suburban,Freehold,1936,1493,31,4770000,715500,8000,5493500
CASE-2026-NW-00381,Pulau Pinang,Building,Suburban,Freehold,1369,928,25,3344000,501600,8000,3853600
CASE-2026-NW-00382,Johor,Building,Urban,Malay Reserve,941,885,18,2581000,387200,8000,2976200
CASE-2026-NW-00383,Johor,Agriculture,Suburban,Freehold,16189,11654,31,6127000,919000,8000,7054000
CASE-2026-NW-00384,Melaka,Agriculture,Suburban,Leasehold,4250,1426,38,795000,119200,8000,922200
CASE-2026-NW-00385,Sabah,Building,Urban,Malay Reserve,2682,2235,24,5984000,897600,8000,6889600
CASE-2026-NW-00386,Selangor,Agriculture,Urban,Freehold,5955,4961,4,4482000,672300,8000,5162300
CASE-2026-NW-00387,Selangor,Agriculture,Urban,Freehold,15186,5591,0,4751000,712600,8000,5471600
CASE-2026-NW-00388,Selangor,Building,Suburban,Malay Reserve,1972,1724,22,5623000,843400,8000,6474400
CASE-2026-NW-00389,Kelantan,Industry,Urban,Freehold,2092,1278,5,2588000,388200,8000,2984200
CASE-2026-NW-00390,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1652,977,1,4584000,687600,8000,5279600
CASE-2026-NW-00391,Perlis,Building,Rural,Leasehold,170,139,27,303000,45400,8000,356400
CASE-2026-NW-00392,Johor,Building,Rural,Freehold,701,292,7,904000,135600,8000,1047600
CASE-2026-NW-00393,Terengganu,Agriculture,Suburban,Freehold,16324,12958,29,5242000,786300,8000,6036300
CASE-2026-NW-00394,Sarawak,Building,Suburban,Freehold,2799,2407,9,7251000,1087600,8000,8346600
CASE-2026-NW-00395,Selangor,Industry,Suburban,Malay Reserve,14295,8609,31,20852000,3127800,8000,23987800
CASE-2026-NW-00396,Melaka,Building,Suburban,Malay Reserve,2268,1378,33,3298000,494700,8000,3800700
CASE-2026-NW-00397,Selangor,Agriculture,Rural,Malay Reserve,19549,17471,3,9280000,1392000,8000,10680000
CASE-2026-NW-00398,Selangor,Industry,Urban,Leasehold,11743,6331,15,19159000,2873800,8000,22040800
CASE-2026-NW-00399,Johor,Agriculture,Suburban,Leasehold,10692,6192,35,3562000,534300,8000,4104300
CASE-2026-NW-00400,Melaka,Agriculture,Suburban,Leasehold,17040,9784,36,4800000,720000,8000,5528000
CASE-2026-NW-00401,Sabah,Building,Rural,Freehold,511,388,11,951000,142600,8000,1101600
CASE-2026-NW-00402,Selangor,Agriculture,Suburban,Leasehold,17677,13261,0,9070000,1360500,8000,10438500
CASE-2026-NW-00403,Selangor,Building,Urban,Malay Reserve,349,167,3,719000,107800,8000,834800
CASE-2026-NW-00404,Sabah,Building,Urban,Leasehold,1436,1064,19,3382000,507300,8000,3897300
CASE-2026-NW-00405,Johor,Agriculture,Rural,Freehold,9359,5532,29,2601000,390200,8000,2999200
CASE-2026-NW-00406,Selangor,Industry,Urban,Leasehold,12693,8150,27,24604000,3690600,8000,28302600
CASE-2026-NW-00407,Kedah,Agriculture,Rural,Freehold,10854,9066,19,3091000,463600,8000,3562600
CASE-2026-NW-00408,Selangor,Building,Suburban,Malay Reserve,292,227,23,727000,109000,8000,844000
CASE-2026-NW-00409,Selangor,Building,Urban,Freehold,500,306,22,1205000,180800,8000,1393800
CASE-2026-NW-00410,Negeri Sembilan,Agriculture,Urban,Freehold,14464,4700,15,3239000,485800,8000,3732800
CASE-2026-NW-00411,Selangor,Building,Suburban,Malay Reserve,1250,629,18,2228000,334200,8000,2570200
CASE-2026-NW-00412,Pulau Pinang,Building,Suburban,Leasehold,2059,1948,39,5284000,792600,8000,6084600
CASE-2026-NW-00413,Melaka,Industry,Urban,Leasehold,11016,8318,26,19584000,2937600,8000,22529600
CASE-2026-NW-00414,Selangor,Building,Urban,Freehold,186,79,17,344000,51600,8000,403600
CASE-2026-NW-00415,Selangor,Building,Urban,Freehold,1091,993,17,3935000,590200,8000,4533200
CASE-2026-NW-00416,Selangor,Agriculture,Urban,Leasehold,10350,7993,0,6495000,974200,8000,7477200
CASE-2026-NW-00417,Perak,Building,Urban,Freehold,2174,1421,38,3566000,534900,8000,4108900
CASE-2026-NW-00418,Selangor,Agriculture,Urban,Freehold,8443,2433,25,2260000,339000,8000,2607000
CASE-2026-NW-00419,Selangor,Industry,Urban,Freehold,20500,18718,16,61157000,9173600,8000,70338600
CASE-2026-NW-00420,Terengganu,Agriculture,Suburban,Leasehold,6088,5377,33,2145000,321800,8000,2474800
CASE-2026-NW-00421,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,1446,424,32,1988000,298200,8000,2294200
CASE-2026-NW-00422,Negeri Sembilan,Agriculture,Rural,Freehold,10332,4579,21,1946000,291900,8000,2245900
CASE-2026-NW-00423,Melaka,Agriculture,Rural,Leasehold,17672,7930,13,3604000,540600,8000,4152600
CASE-2026-NW-00424,Kelantan,Agriculture,Urban,Freehold,18289,9811,34,4631000,694600,8000,5333600
CASE-2026-NW-00425,Selangor,Building,Urban,Malay Reserve,2926,1798,39,6794000,1019100,8000,7821100
CASE-2026-NW-00426,Selangor,Agriculture,Urban,Leasehold,17163,11983,7,10389000,1558400,8000,11955400
CASE-2026-NW-00427,Wilayah Persekutuan Labuan,Building,Urban,Freehold,403,138,36,441000,66200,8000,515200
CASE-2026-NW-00428,Selangor,Agriculture,Rural,Freehold,16765,4545,37,3090000,463500,8000,3561500
CASE-2026-NW-00429,Selangor,Agriculture,Urban,Freehold,16525,13628,38,11189000,1678400,8000,12875400
CASE-2026-NW-00430,Kedah,Agriculture,Suburban,Malay Reserve,10425,8984,4,3754000,563100,8000,4325100
CASE-2026-NW-00431,Terengganu,Industry,Urban,Freehold,18872,7419,32,16378000,2456700,8000,18842700
CASE-2026-NW-00432,Negeri Sembilan,Agriculture,Urban,Leasehold,16115,7170,21,4558000,683700,8000,5249700
CASE-2026-NW-00433,Pulau Pinang,Agriculture,Suburban,Freehold,8931,5936,11,3831000,574600,8000,4413600
CASE-2026-NW-00434,Pahang,Building,Urban,Freehold,2312,781,22,2197000,329600,8000,2534600
CASE-2026-NW-00435,Selangor,Building,Urban,Malay Reserve,540,316,21,1297000,194600,8000,1499600
CASE-2026-NW-00436,Pulau Pinang,Building,Urban,Leasehold,2038,1536,25,6103000,915400,8000,7026400
CASE-2026-NW-00437,Kedah,Agriculture,Suburban,Leasehold,19390,14375,15,6591000,988600,8000,7587600
CASE-2026-NW-00438,Kedah,Building,Suburban,Leasehold,2214,1106,18,3034000,455100,8000,3497100
CASE-2026-NW-00439,Kelantan,Building,Suburban,Leasehold,1739,1624,3,4501000,675200,8000,5184200
CASE-2026-NW-00440,Wilayah Persekutuan Labuan,Building,Urban,Freehold,331,231,27,732000,109800,8000,849800
CASE-2026-NW-00441,Pulau Pinang,Agriculture,Suburban,Freehold,19465,9448,32,6663000,999400,8000,7670400
CASE-2026-NW-00442,Pulau Pinang,Building,Suburban,Leasehold,2102,928,2,3685000,552800,8000,4245800
CASE-2026-NW-00443,Kedah,Building,Urban,Leasehold,1337,909,16,2463000,369400,8000,2840400
CASE-2026-NW-00444,Selangor,Building,Urban,Freehold,476,170,24,771000,115600,8000,894600
CASE-2026-NW-00445,Selangor,Building,Rural,Freehold,2332,913,38,2962000,444300,8000,3414300
CASE-2026-NW-00446,Perak,Agriculture,Urban,Leasehold,16398,13085,20,6028000,904200,8000,6940200
CASE-2026-NW-00447,Pahang,Building,Rural,Freehold,161,98,13,219000,32800,8000,259800
CASE-2026-NW-00448,Kedah,Building,Suburban,Leasehold,1002,267,18,791000,118600,8000,917600
CASE-2026-NW-00449,Johor,Agriculture,Suburban,Freehold,19089,16989,36,9148000,1372200,8000,10528200
CASE-2026-NW-00450,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2279,1381,36,5915000,887200,8000,6810200
CASE-2026-NW-00451,Kelantan,Agriculture,Urban,Freehold,3046,847,38,459000,68800,8000,535800
CASE-2026-NW-00452,Johor,Building,Rural,Leasehold,711,244,25,644000,96600,8000,748600
CASE-2026-NW-00453,Sarawak,Agriculture,Suburban,Freehold,4959,2703,31,1392000,208800,8000,1608800
CASE-2026-NW-00454,Pahang,Agriculture,Urban,Freehold,16123,6178,25,3769000,565400,8000,4342400
CASE-2026-NW-00455,Perak,Building,Suburban,Freehold,270,67,18,180000,27000,8000,215000
CASE-2026-NW-00456,Selangor,Building,Suburban,Freehold,862,382,5,1566000,234900,8000,1808900
